"Date","Excel Time","CT Enable (2)","CT Enable (3)","CT Enable (4)","CT Enable (5)","CT Enable (6)","CT Enable (7)","CT Enable (8)","CT Enable (9)","CT Enable"
"7/10/2018 06:12:58.220 PM PDT","43291.759007175926","","","1","","","","","",""
"7/10/2018 06:12:58.260 PM PDT","43291.75900763889","","","","1","","","","",""
"7/10/2018 06:13:03.090 PM PDT","43291.75906354167","","","","","","1","","",""
"7/10/2018 06:13:03.100 PM PDT","43291.7590636574","","","","","","","1","",""
"7/10/2018 06:13:04.080 PM PDT","43291.759075","","1","","","","","","",""
"7/10/2018 09:13:14 PM PDT","43291.88418981481","","","","","0","","","",""
"7/10/2018 09:13:14.010 PM PDT","43291.884189930555","","","","","","0","0","",""
"7/10/2018 09:13:14.020 PM PDT","43291.8841900463","","","","","","","","0",""
"7/10/2018 09:13:15.030 PM PDT","43291.88420173611","","0","","","","","","",""
"7/10/2018 09:13:15.070 PM PDT","43291.88420219907","","","0","","","","","",""
"7/10/2018 09:13:15.100 PM PDT","43291.884202546295","","","","0","","","","",""
"7/10/2018 09:13:15.360 PM PDT","43291.88420555556","","","","","","","","","0"
"7/10/2018 09:13:15.390 PM PDT","43291.88420590278","0","","","","","","","",""
"7/10/2018 09:30:05.690 PM PDT","43291.89589918981","","","","","","","","1",""
"7/10/2018 09:30:05.770 PM PDT","43291.89590011574","","","","","1","","","",""
"7/10/2018 09:30:06.070 PM PDT","43291.89590358797","","","","","","","","","1"
"7/10/2018 09:30:06.100 PM PDT","43291.89590393519","1","","","","","","","",""
"7/10/2018 09:30:06.180 PM PDT","43291.895904861114","","","1","","","","","",""
"7/10/2018 09:30:06.210 PM PDT","43291.89590520834","","","","1","","","","",""
"7/10/2018 09:30:11.760 PM PDT","43291.89596944445","","","","","","1","1","",""
"7/10/2018 09:30:12.090 PM PDT","43291.89597326389","","1","","","","","","",""
"7/11/2018 05:54:25.060 AM PDT","43292.246123379635","","","","","","","","0",""
"7/11/2018 05:54:26.010 AM PDT","43292.246134375004","","","","","0","0","0","",""
"7/11/2018 05:54:26.240 AM PDT","43292.24613703704","","","","","","","","","0"
"7/11/2018 05:54:26.280 AM PDT","43292.2461375","0","","","","","","","",""
"7/11/2018 05:54:26.320 AM PDT","43292.24613796297","","0","","","","","","",""
"7/11/2018 05:54:27.180 AM PDT","43292.24614791667","","","0","","","","","",""
"7/11/2018 05:54:27.220 AM PDT","43292.24614837963","","","","0","","","","",""
"7/11/2018 06:01:43.790 AM PDT","43292.251201273146","","","","","","","","1",""
"7/11/2018 06:01:43.870 AM PDT","43292.25120219907","","","","","1","","","",""
"7/11/2018 06:01:44.720 AM PDT","43292.25121203704","","","","","","","","","1"
"7/11/2018 06:01:44.760 AM PDT","43292.2512125","1","","","","","","","",""
"7/11/2018 06:01:44.830 AM PDT","43292.251213310185","","","1","","","","","",""
"7/11/2018 06:01:44.900 AM PDT","43292.25121412037","","","","1","","","","",""
"7/11/2018 06:01:49.820 AM PDT","43292.251271064815","","","","","","1","","",""
"7/11/2018 06:01:49.920 AM PDT","43292.25127222222","","","","","","","1","",""
"7/11/2018 06:01:50.850 AM PDT","43292.25128298611","","1","","","","","","",""
"7/11/2018 06:09:13.040 AM PDT","43292.25640092592","","","","","","0","0","",""
"7/11/2018 06:09:14.320 AM PDT","43292.25641574074","","0","","","","","","",""
"7/11/2018 06:11:29.400 AM PDT","43292.257979166665","","","","","","1","1","",""
"7/11/2018 06:11:30.460 AM PDT","43292.25799143518","","1","","","","","","",""
"7/11/2018 11:40:36.020 AM PDT","43292.48652800926","","","","","0","0","","",""
"7/11/2018 11:40:36.030 AM PDT","43292.486528124995","","","","","","","0","0",""
"7/11/2018 11:40:36.090 AM PDT","43292.48652881944","","","","","","","","","0"
"7/11/2018 11:40:36.130 AM PDT","43292.48652928241","0","","","","","","","",""
"7/11/2018 11:40:36.160 AM PDT","43292.486529629634","","0","","","","","","",""
"7/11/2018 11:40:36.200 AM PDT","43292.48653009259","","","0","","","","","",""
"7/11/2018 11:40:37.050 AM PDT","43292.486539930556","","","","0","","","","",""
"7/11/2018 01:45:49.070 PM PDT","43292.57348460648","","","","","","","","","0"
"7/11/2018 01:45:49.140 PM PDT","43292.573485416666","0","","","","","","","",""
"7/11/2018 01:45:49.200 PM PDT","43292.57348611111","","0","","","","","","",""
"7/11/2018 01:45:49.260 PM PDT","43292.57348680556","","","0","","","","","",""
"7/11/2018 01:45:49.320 PM PDT","43292.573487500005","","","","0","","","","",""
"7/11/2018 01:45:53.040 PM PDT","43292.57353055556","","","","","0","0","","",""
"7/11/2018 01:45:53.050 PM PDT","43292.573530671296","","","","","","","0","0",""
"7/11/2018 06:10:05.730 PM PDT","43292.75701076389","","","","","1","","","",""
"7/11/2018 06:10:05.740 PM PDT","43292.75701087963","","","","","","","","1",""
"7/11/2018 06:10:06.660 PM PDT","43292.75702152778","","","","","","","","","1"
"7/11/2018 06:10:06.700 PM PDT","43292.757021990736","1","","","","","","","",""
"7/11/2018 06:10:06.760 PM PDT","43292.75702268518","","","1","","","","","",""
"7/11/2018 06:10:06.800 PM PDT","43292.75702314815","","","","1","","","","",""
"7/11/2018 06:10:11.620 PM PDT","43292.75707893519","","","","","","1","","",""
"7/11/2018 06:10:11.630 PM PDT","43292.75707905093","","","","","","","1","",""
"7/11/2018 06:10:12.620 PM PDT","43292.75709050926","","1","","","","","","",""
"7/12/2018 03:56:36 AM PDT","43293.164305555554","","","","","","0","0","",""
"7/12/2018 03:56:36.010 AM PDT","43293.16430567129","","","","","","","","0",""
"7/12/2018 03:56:36.080 AM PDT","43293.164306481485","","","","","0","","","",""
"7/12/2018 03:56:37.150 AM PDT","43293.16431886574","","","","","","","","","0"
"7/12/2018 03:56:37.190 AM PDT","43293.1643193287","0","","","","","","","",""
"7/12/2018 03:56:37.220 AM PDT","43293.164319675925","","0","","","","","","",""
"7/12/2018 03:56:37.260 AM PDT","43293.164320138894","","","0","","","","","",""
"7/12/2018 03:56:37.290 AM PDT","43293.16432048611","","","","0","","","","",""
"7/12/2018 04:04:34.420 AM PDT","43293.16984282408","","","","","1","","","",""
"7/12/2018 04:04:34.430 AM PDT","43293.16984293982","","","","","","","","1",""
"7/12/2018 04:04:34.970 AM PDT","43293.16984918981","","","","","","","","","1"
"7/12/2018 04:04:35.010 AM PDT","43293.16984965278","1","","","","","","","",""
"7/12/2018 04:04:35.070 AM PDT","43293.16985034722","","","1","","","","","",""
"7/12/2018 04:04:35.110 AM PDT","43293.16985081018","","","","1","","","","",""
"7/12/2018 04:04:40.580 AM PDT","43293.16991412037","","","","","","1","","",""
"7/12/2018 04:04:40.590 AM PDT","43293.16991423611","","","","","","","1","",""
"7/12/2018 04:04:41.180 AM PDT","43293.169921064815","","1","","","","","","",""
"7/12/2018 11:38:01.010 AM PDT","43293.48473391204","","","","0","","","","",""
"7/12/2018 11:38:01.050 AM PDT","43293.484734375","","","","","0","0","","",""
"7/12/2018 11:38:01.060 AM PDT","43293.48473449074","","","","","","","0","0",""
"7/12/2018 11:38:01.260 AM PDT","43293.484736805556","","","","","","","","","0"
"7/12/2018 11:38:01.300 AM PDT","43293.48473726852","0","","","","","","","",""
"7/12/2018 11:38:01.330 AM PDT","43293.48473761574","","0","","","","","","",""
"7/12/2018 11:38:01.370 AM PDT","43293.4847380787","","","0","","","","","",""
"7/12/2018 06:06:13.750 PM PDT","43293.75432581019","","","","","1","","","",""
"7/12/2018 06:06:13.760 PM PDT","43293.754325925926","","","","","","","","1",""
"7/12/2018 06:06:14 PM PDT","43293.754328703704","","","","","","","","","1"
"7/12/2018 06:06:14.040 PM PDT","43293.754329166666","1","","","","","","","",""
"7/12/2018 06:06:14.110 PM PDT","43293.75432997685","","","1","","","","","",""
"7/12/2018 06:06:14.150 PM PDT","43293.75433043981","","","","1","","","","",""
"7/12/2018 06:06:19.660 PM PDT","43293.75439421296","","","","","","1","1","",""
"7/12/2018 06:06:19.960 PM PDT","43293.75439768519","","1","","","","","","",""
"7/12/2018 09:16:33.060 PM PDT","43293.886493750004","","","","","0","0","","",""
"7/12/2018 09:16:33.070 PM PDT","43293.88649386574","","","","","","","0","0",""
"7/12/2018 09:16:33.180 PM PDT","43293.88649513889","","","","","","","","","0"
"7/12/2018 09:16:33.210 PM PDT","43293.88649548611","0","","","","","","","",""
"7/12/2018 09:16:34.090 PM PDT","43293.8865056713","","0","","","","","","",""
"7/12/2018 09:16:34.130 PM PDT","43293.88650613426","","","0","","","","","",""
"7/12/2018 09:16:34.170 PM PDT","43293.88650659722","","","","0","","","","",""
"7/12/2018 09:32:35.060 PM PDT","43293.89762800926","","","","","","","","1",""
"7/12/2018 09:32:35.140 PM PDT","43293.897628935185","","","","","1","","","",""
"7/12/2018 09:32:35.800 PM PDT","43293.897636574075","","","","","","","","","1"
"7/12/2018 09:32:35.830 PM PDT","43293.8976369213","1","","","","","","","",""
"7/12/2018 09:32:35.910 PM PDT","43293.89763784722","","","1","","","","","",""
"7/12/2018 09:32:35.950 PM PDT","43293.89763831018","","","","1","","","","",""
"7/12/2018 09:32:41.040 PM PDT","43293.89769722222","","","","","","1","","",""
"7/12/2018 09:32:41.050 PM PDT","43293.89769733796","","","","","","","1","",""
"7/12/2018 09:32:41.810 PM PDT","43293.89770613426","","1","","","","","","",""
"7/13/2018 11:48:31 AM PDT","43294.49202546296","","","","","","0","0","0",""
"7/13/2018 11:48:31.070 AM PDT","43294.49202627315","","","","","","","","","0"
"7/13/2018 11:48:31.100 AM PDT","43294.49202662037","0","","","","","","","",""
"7/13/2018 11:48:31.140 AM PDT","43294.49202708333","","0","","","","","","",""
"7/13/2018 11:48:31.170 AM PDT","43294.492027430555","","","0","","","","","",""
"7/13/2018 11:48:31.210 AM PDT","43294.49202789352","","","","0","","","","",""
"7/13/2018 11:48:32.020 AM PDT","43294.492037268516","","","","","0","","","",""
"7/13/2018 07:40:50.050 PM PDT","43294.82002372685","","","","","0","0","","",""
"7/13/2018 07:40:50.060 PM PDT","43294.82002384259","","","","","","","0","0",""
"7/13/2018 07:41:09.210 PM PDT","43294.82024548611","","","","","","","","","0"
"7/13/2018 07:41:09.260 PM PDT","43294.82024606482","0","","","","","","","",""
"7/13/2018 07:41:09.320 PM PDT","43294.820246759264","","0","","","","","","",""
"7/13/2018 07:41:09.370 PM PDT","43294.820247337964","","","0","","","","","",""
"7/13/2018 07:41:09.420 PM PDT","43294.820247916665","","","","0","","","","",""
"7/13/2018 07:44:43.050 PM PDT","43294.82272048611","","","0","","","","","",""
"7/13/2018 07:44:43.100 PM PDT","43294.82272106482","","","","0","","","","",""
"7/13/2018 07:44:43.490 PM PDT","43294.822725578706","","","","","","","","","0"
"7/13/2018 07:44:43.550 PM PDT","43294.82272627315","0","","","","","","","",""
"7/13/2018 07:44:43.600 PM PDT","43294.82272685185","","0","","","","","","",""
"7/13/2018 07:44:56.080 PM PDT","43294.822871296295","","","","","0","","","",""
"7/13/2018 07:44:56.090 PM PDT","43294.822871412034","","","","","","0","0","0",""
"7/13/2018 10:09:15.940 PM PDT","43294.92310115741","","","","","","","","1",""
"7/13/2018 10:09:15.940 PM PDT","43294.92310115741","","","","","","","","1",""
"7/13/2018 10:09:16.020 PM PDT","43294.92310208333","","","","","1","","","",""
"7/13/2018 10:09:16.080 PM PDT","43294.92310277778","","","","","","","","","1"
"7/13/2018 10:09:16.120 PM PDT","43294.92310324074","1","","","","","","","",""
"7/13/2018 10:09:16.190 PM PDT","43294.923104050926","","","1","","","","","",""
"7/13/2018 10:09:16.230 PM PDT","43294.92310451389","","","","1","","","","",""
"7/13/2018 10:09:21.890 PM PDT","43294.92317002315","","","","","","","1","",""
"7/13/2018 10:09:21.980 PM PDT","43294.92317106482","","","","","","1","","",""
"7/13/2018 10:09:22.090 PM PDT","43294.92317233796","","1","","","","","","",""
"7/14/2018 11:05:07 AM PDT","43295.46188657408","","","","","","","","0",""
"7/14/2018 11:05:07.080 AM PDT","43295.4618875","","","","","0","0","0","",""
"7/14/2018 11:05:08.010 AM PDT","43295.46189826389","0","","","","","","","",""
"7/14/2018 11:05:08.050 AM PDT","43295.46189872685","","0","","","","","","",""
"7/14/2018 11:05:08.090 AM PDT","43295.46189918982","","","0","","","","","",""
"7/14/2018 11:05:08.130 AM PDT","43295.46189965278","","","","0","","","","",""
"7/14/2018 11:05:08.430 AM PDT","43295.461903125004","","","","","","","","","0"
"7/14/2018 06:31:58.880 PM PDT","43295.77220925926","","","","","1","","","",""
"7/14/2018 06:31:58.890 PM PDT","43295.772209375005","","","","","","","","1",""
"7/14/2018 06:31:59.180 PM PDT","43295.77221273148","","","","","","","","","1"
"7/14/2018 06:31:59.220 PM PDT","43295.77221319445","1","","","","","","","",""
"7/14/2018 06:31:59.290 PM PDT","43295.772214004624","","","1","","","","","",""
"7/14/2018 06:31:59.330 PM PDT","43295.77221446759","","","","1","","","","",""
"7/14/2018 06:32:04.030 PM PDT","43295.77226886574","","","","","","1","1","",""
"7/14/2018 06:32:04.410 PM PDT","43295.772273263894","","1","","","","","","",""
"7/15/2018 04:37:49.030 AM PDT","43296.19292858796","","","","","0","0","","",""
"7/15/2018 04:37:49.040 AM PDT","43296.192928703706","","","","","","","0","0",""
"7/15/2018 04:37:49.250 AM PDT","43296.19293113426","","","","","","","","","0"
"7/15/2018 04:37:49.280 AM PDT","43296.19293148148","0","","","","","","","",""
"7/15/2018 04:37:49.320 AM PDT","43296.192931944446","","0","","","","","","",""
"7/15/2018 04:37:49.350 AM PDT","43296.19293229167","","","0","","","","","",""
"7/15/2018 04:37:49.390 AM PDT","43296.19293275463","","","","0","","","","",""
"7/15/2018 04:47:33.860 AM PDT","43296.1996974537","","","","","1","","","",""
"7/15/2018 04:47:33.880 AM PDT","43296.19969768518","","","","","","","","1",""
"7/15/2018 04:47:34.590 AM PDT","43296.19970590278","","","","","","","","","1"
"7/15/2018 04:47:34.620 AM PDT","43296.19970625","1","","","","","","","",""
"7/15/2018 04:47:34.700 AM PDT","43296.199707175925","","","1","","","","","",""
"7/15/2018 04:47:34.740 AM PDT","43296.199707638894","","","","1","","","","",""
"7/15/2018 04:47:39.800 AM PDT","43296.1997662037","","","","","","1","1","",""
"7/15/2018 04:47:40.530 AM PDT","43296.19977465278","","1","","","","","","",""
"7/15/2018 10:59:01.050 AM PDT","43296.45765104167","","","","","","","","0",""
"7/15/2018 10:59:02.020 AM PDT","43296.45766226852","","","","","0","0","","",""
"7/15/2018 10:59:02.030 AM PDT","43296.45766238426","","","","","","","0","",""
"7/15/2018 10:59:02.120 AM PDT","43296.45766342593","","","","","","","","","0"
"7/15/2018 10:59:02.160 AM PDT","43296.45766388889","0","","","","","","","",""
"7/15/2018 10:59:02.190 AM PDT","43296.457664236106","","0","","","","","","",""
"7/15/2018 10:59:02.230 AM PDT","43296.457664699075","","","0","","","","","",""
"7/15/2018 10:59:02.270 AM PDT","43296.45766516204","","","","0","","","","",""
"7/15/2018 07:00:27.500 PM PDT","43296.7919849537","","","","","1","","","",""
"7/15/2018 07:00:27.520 PM PDT","43296.791985185184","","","","","","","","1",""
"7/15/2018 07:00:27.900 PM PDT","43296.79198958333","","","","","","","","","1"
"7/15/2018 07:00:27.930 PM PDT","43296.791989930556","1","","","","","","","",""
"7/15/2018 07:00:28.010 PM PDT","43296.79199085648","","","1","","","","","",""
"7/15/2018 07:00:28.040 PM PDT","43296.7919912037","","","","1","","","","",""
"7/15/2018 07:00:33.470 PM PDT","43296.79205405092","","","","","","1","1","",""
"7/15/2018 07:00:33.910 PM PDT","43296.79205914352","","1","","","","","","",""
"7/16/2018 03:59:47.010 AM PDT","43297.16651631944","","","","","0","0","","",""
"7/16/2018 03:59:47.020 AM PDT","43297.16651643519","","","","0","","","0","0",""
"7/16/2018 03:59:47.270 AM PDT","43297.166519328704","","","","","","","","","0"
"7/16/2018 03:59:47.310 AM PDT","43297.166519791666","0","","","","","","","",""
"7/16/2018 03:59:47.340 AM PDT","43297.16652013889","","0","","","","","","",""
"7/16/2018 03:59:47.380 AM PDT","43297.16652060185","","","0","","","","","",""
"7/16/2018 05:56:11.450 AM PDT","43297.24735474537","","","","","","","","1",""
"7/16/2018 05:56:11.520 AM PDT","43297.247355555555","","","","","1","","","",""
"7/16/2018 05:56:11.600 AM PDT","43297.247356481486","","","","","","","","","1"
"7/16/2018 05:56:11.640 AM PDT","43297.24735694444","1","","","","","","","",""
"7/16/2018 05:56:11.710 AM PDT","43297.24735775463","","","1","","","","","",""
"7/16/2018 05:56:11.750 AM PDT","43297.24735821759","","","","1","","","","",""
"7/16/2018 05:56:17.360 AM PDT","43297.24742314815","","","","","","1","1","",""
"7/16/2018 05:56:17.550 AM PDT","43297.24742534722","","1","","","","","","",""
"7/16/2018 11:40:31.010 AM PDT","43297.48647002315","","","","","0","0","0","",""
"7/16/2018 11:40:31.020 AM PDT","43297.48647013889","","","","","","","","0",""
"7/16/2018 11:40:32.240 AM PDT","43297.48648425926","","","","","","","","","0"
"7/16/2018 11:40:32.270 AM PDT","43297.48648460648","0","","","","","","","",""
"7/16/2018 11:40:32.310 AM PDT","43297.48648506944","","0","","","","","","",""
"7/16/2018 11:40:32.340 AM PDT","43297.486485416666","","","0","","","","","",""
"7/16/2018 11:40:32.380 AM PDT","43297.48648587963","","","","0","","","","",""
"7/16/2018 06:14:30.100 PM PDT","43297.76007060186","","","","","","","","1",""
"7/16/2018 06:14:30.180 PM PDT","43297.76007152778","","","","","1","","","",""
"7/16/2018 06:14:30.230 PM PDT","43297.76007210648","","","","","","","","","1"
"7/16/2018 06:14:30.260 PM PDT","43297.760072453704","1","","","","","","","",""
"7/16/2018 06:14:30.340 PM PDT","43297.76007337963","","","1","","","","","",""
"7/16/2018 06:14:30.380 PM PDT","43297.7600738426","","","","1","","","","",""
"7/16/2018 06:14:35.390 PM PDT","43297.760131828705","","","","","","1","1","",""
"7/16/2018 06:14:35.520 PM PDT","43297.76013333333","","1","","","","","","",""
"7/16/2018 09:08:35.010 PM PDT","43297.88096076389","","","","","0","","","",""
"7/16/2018 09:08:35.020 PM PDT","43297.88096087963","","","","","","0","0","0",""
"7/16/2018 09:08:35.100 PM PDT","43297.88096180555","","","","","","","","","0"
"7/16/2018 09:08:35.130 PM PDT","43297.880962152776","0","","","","","","","",""
"7/16/2018 09:08:35.170 PM PDT","43297.880962615745","","0","","","","","","",""
"7/16/2018 09:08:35.210 PM PDT","43297.8809630787","","","0","","","","","",""
"7/16/2018 09:08:35.290 PM PDT","43297.88096400463","","","","0","","","","",""
"7/16/2018 09:14:22.760 PM PDT","43297.88498564815","","","","","","","","1",""
"7/16/2018 09:14:22.840 PM PDT","43297.88498657408","","","","","1","","","",""
"7/16/2018 09:14:23.100 PM PDT","43297.884989583334","","","","","","","","","1"
"7/16/2018 09:14:23.140 PM PDT","43297.884990046296","1","","","","","","","",""
"7/16/2018 09:14:23.210 PM PDT","43297.88499085648","","","1","","","","","",""
"7/16/2018 09:14:23.260 PM PDT","43297.88499143519","","","","1","","","","",""
"7/16/2018 09:14:28.140 PM PDT","43297.885047916665","","","","","","1","1","",""
"7/16/2018 09:14:28.510 PM PDT","43297.885052199075","","1","","","","","","",""
"7/16/2018 09:14:28.510 PM PDT","43297.885052199075","","1","","","","","","",""
